MOH_PRO_ID,NAME,_ADDRESS,COMMUNITY,POSTALCODE,OGF_ID,LON,LAT,LTC_Telephone,LTC_Fax,LTC_Website,_LHIN,_HCRC,_ADMINISTRATOR,_LICENSEE,_MANAGEMENT_FIRM,SERV_TYPE,SERV_DET,_LICENSED_BEDS,_SHORT_TERM_STAY_BEDS_APPROVAL,_RESIDENTS_COUNCIL,_FAMILY_COUNCIL,_ACCREDITATION,_FLSA,ADDITIONAL_INFORMATION
3034,Ina Grafton Gage Home,40 Bell Estate Road,Toronto,M1L 0E2,127909086,-79.27713915,43.7057564,(416) 422-4890,(416) 422-1613,Not provided,Central East,Central East,Ms Deslyn Willock,Ina Grafton Gage Home Of Toronto,Not provided,Long-Term Care Home,CHFA,128,No,No,Yes,Yes,No,Not provided
2966,Lakeland Long Term Care (Eldcap),6 Albert Street,Parry Sound,P2A 3A4,127909807,-80.01701545,45.34103954,(705) 746-9667,(705) 773-4637,Not provided,North East,North East,Mr Steve White (A),West Parry Sound Health Centre,Not provided,Long-Term Care Home,Non-Profit,20,No,No,No,No,No,Not provided
2924,Markhaven,54 Parkway Avenue,Markham,L3P 2G4,127909842,-79.25422566,43.88371083,(905) 294-2233,(905) 294-6521,http://www.markhaven.ca,Central,Central,Mr Mike Bakewell,"Markhaven, Inc.",Not provided,Long-Term Care Home,Non-Profit,96,No,No,Yes,No,No,Not provided
3049,Royal Rose Place,635 Prince Charles Drive North,Welland,L3C 0C7,127910639,-79.26928339,43.00161367,TRUE,TRUE,https://www.jarlette.com/index.php,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Helen Millar,859530 Ontario Inc. (Operating As Jarlette Health Services),Not provided,Long-Term Care Home,For-Profit,96,No,No,No,No,No,Not provided
3046,The Village at St. Clair,1800 Talbot Road,Windsor,N9H 0E3,127911401,-83.0147785,42.24340466,(519) 960-1050,TRUE,Not provided,Erie St. Clair,Erie St. Clair,Mrs Tammy Roberts,Schlegel Villages Inc.,Not provided,Long-Term Care Home,For-Profit,256,No,No,No,No,No,Not provided
3048,The Village at University Gates,250 LAURELWOOD DRIVE,Waterloo,N2J 0E2,127911402,-80.57031815,43.4767294,(519) 904-0650,TRUE,http://schlegelvillages.com/node/1064,Waterloo Wellington,Waterloo Wellington,Ms Chris-Anne Preston,Schlegel Villages Inc.,Not provided,Long-Term Care Home,For-Profit,192,No,No,No,No,No,Not provided
7089,Lennox and Addington County General Hospital,8 Richmond Park Drive,Napanee,K7R 2Z4,127909820,-76.96698696,44.2401504,Not provided,Not provided,Not provided,Not provided,Not provided,Not provided,Not provided,Not provided,Long-Term Care Home,Non-Profit,Not provided,Not provided,Not provided,Not provided,Not provided,Not provided,Not provided
2983,Albright Gardens Homes,5050 Hillside Drive,Lincoln,L0R 1B2,127907945,-79.47659427,43.15186819,(905) 563-8252,(905) 563-5223,Not provided,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Mr William Ter Harmsel,"Albright Gardens Homes, Incorporated",Not provided,Long-Term Care Home,CHFA,231,No,Yes,Yes,No,No,Not provided
2861,Alexander Place,329 Parkside Drive P. O. Box 50,Hamilton,L0R 2H0,127907946,-79.90081602,43.34233691,(905) 689-2662,(905) 689-2625,http://www.jarlette.com,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Jennifer Sipos,Waterdown Long Term Care Centre Inc.,Not provided,Long-Term Care Home,For-Profit,128,Yes,Yes,Yes,Yes,No,Not provided
3041,Algoma Manor Nursing Home,145 Dawson Street,Thessalon,P0R 1L0,127907947,-83.56324398,46.263453,(705) 842-2840,(705) 842-2650,Not provided,North East,North East,Ms Pamela Ficociello,Algoma Manor Nursing Home,Not provided,Long-Term Care Home,MHFA,96,Yes,Yes,Yes,Yes,No,Not provided
2647,Algonquin Nursing Home,207 Turcotte Park Road P.O. Box 270,Mattawa,P0H P0H,127907948,-78.71514542,46.31057507,(705) 744-2202,(705) 744-2787,http://www.anh.ca,North East,North East,Ms Amy Morrison,Algonquin Nursing Home Of Mattawa,Not provided,Long-Term Care Home,For-Profit,73,Yes,Yes,Yes,Yes,Yes,Not provided
M536,Allendale,185 Ontario Street South,Milton,L9T 2M4,127907949,-79.87240623,43.51654204,(905) 825-6000,(905) 878-8797,http://www.halton.ca/allendale,Mississauga Halton,Mississauga Halton,Mr Sean Weylie,The Regional Municipality Of Halton,Not provided,Long-Term Care Home,MHFA,200,No,Yes,Yes,Yes,No,Not provided
2692,Almonte Country Haven,333 Country Street P.O. Box 250,Mississippi Mills,K0A 1A0,127907950,-76.19075478,45.2188313,(613) 256-3095,(613) 256-3096,http://www.omni-way.com/ourhomes/almonte.htm,Champlain,Champlain,Ms Carolyn Della-Foresta,0760444 B.C. Ltd. As General Partner On Behalf Of Omni Health Care Limited Partnership,Not provided,Long-Term Care Home,For-Profit,82,No,Yes,Yes,Yes,No,Not provided
956,Altamont Care Community,92 Island Road,Toronto,M1C 2P5,127907951,-79.14005102,43.79854102,(416) 284-4781,(416) 284-3634,http://www.siennaliving.ca,Central East,Central East,Ms Jane Smith,Vigour Limited Partnership On Behalf Of Vigour General Partner Inc.,Not provided,Long-Term Care Home,For-Profit,159,Yes,Yes,Yes,Yes,No,Not provided
2786,Anson Place Care Centre,85 Main Street North,Hagersville,N0A 1H0,127907952,-80.04800934,42.96738033,(905) 768-1641,(905) 768-1685,http://www.ansonplacecarecentre.ca/,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Lisa Roth,Rykka Care Centres Lp,Not provided,Long-Term Care Home,For-Profit,61,Yes,Yes,No,Yes,No,Not provided
2930,Arbour Creek Long-Term Care Centre,2717 King Street East,Hamilton,L8G 1J3,127907953,-79.77670457,43.22140479,(905) 578-3431,(905) 560-4340,http://arbourcreekcarecentre.ca/,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Lisa Paladino,Rykka Care Centres Gp Inc.,Not provided,Long-Term Care Home,For-Profit,129,No,Yes,No,No,No,Not provided
M502,Au Chateau,100 Michaud Street,West Nipissing,P2B 2Z4,127907956,-79.92058152,46.37202552,(705) 753-1550,(705) 753-3135,Not provided,North East,North East,Mr Jacques Dupuis,The Board Of Management Of The District Of Nipissing West,Not provided,Long-Term Care Home,MHFA,162,Yes,Yes,Yes,No,No,Not provided
2715,Avalon Retirement Centre,355 Broadway Avenue,Orangeville,L9W 3Y3,127907957,-80.11650154,43.9169909,(519) 941-5161,(519) 941-9532,http://www.jarlette.com/long-term-care/avalon-care-centre,Central West,Central West,Ms Klara Hamvas,488491 Ontario Inc.,Not provided,Long-Term Care Home,For-Profit,137,Yes,Yes,Yes,Yes,No,Not provided
2626,Babcock Community Care Centre,196 Wellington Street P. O. Box 190,Wardsville,N0L 2N0,127907958,-81.75795834,42.6583914,(519) 693-4415,(519) 693-4876,http://babcockonline.com,South West,South West,Mr Joe Babcock,Babcock Community Care Centre Inc.,Not provided,Long-Term Care Home,For-Profit,60,No,Yes,Yes,Yes,No,Not provided
2830,Barnswallow Place Care Community,120 Barnswallow Drive,Elmira,N3B 2Y9,127907960,-80.57795726,43.59296232,(519) 669-5777,(519) 669-0920,http://www.leisureworld.ca,Waterloo Wellington,Waterloo Wellington,Ms Cathy Holland,2063414 Ontario Limited As General Partner Of 2063414 Investment Lp,Not provided,Long-Term Care Home,For-Profit,96,No,Yes,No,Yes,No,Not provided
2657,Bay Haven Nursing Home,499 Hume Street,Collingwood,L9Y 4H8,127907961,-80.19802832,44.49945459,(705) 445-6501,(705) 445-6506,http://www.bayhaven.com,North Simcoe Muskoka,North Simcoe Muskoka,Mr Scott Strandholt,Bay Haven Nursing Home Incorporated,Not provided,Long-Term Care Home,For-Profit,60,No,Yes,No,No,No,Not provided
2895,Bay Ridges,900 Sandy Beach Road,Pickering,L1W 1Z4,127907962,-79.0771276,43.82846143,(905) 837-8745,(905) 837-8496,http://www.reveraliving.com/long-term-care/locations/bay-ridges,Central East,Central East,Ms Lesreen Thomas,Axr Operating (National) Lp,Not provided,Long-Term Care Home,For-Profit,124,No,Yes,Yes,Yes,No,Not provided
2772,Bayfield Manor,100 Elvira Street P.O. Bag 3000,Kemptville,K0G 1J0,127907963,-75.65273719,45.01924159,(613) 258-7484,(613) 258-3838,http://www.bayfieldmanor.on.ca/,Champlain,Champlain,Mr Gerry Miller,"Cvh (No. 7) Lp By Its General Partners, Southbridge Health Care Gp Inc. And Southbridge Care Homes (A Limited Partnership, By Its General Partner, Southbridge Care Homes Inc.)",Not provided,Long-Term Care Home,For-Profit,66,No,Yes,Yes,No,No,Not provided
2581,BayWoods Place,330 Main Street East,Hamilton,L8N 3T9,127907964,-79.8569389,43.25175319,(905) 523-7134,(905) 570-0154,Not provided,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Karen Bakker-Stephens,Baywoods Place Operating Inc.,Not provided,Long-Term Care Home,For-Profit,128,No,Yes,Yes,Yes,No,Not provided
2985,Belmont House,55 Belmont Street,Toronto,M5R 1R1,127907966,-79.39106639,43.67460489,(416) 964-9231,(416) 964-1448,http://www.belmonthouse.com,Toronto Central,Toronto Central,Mrs Maria Elias,Toronto Aged Men's And Women's Homes,Not provided,Long-Term Care Home,CHFA,140,No,Yes,Yes,Yes,No,Not provided
2901,Belmont Long Term Care Facility,250 Bridge Street West,Belleville,K8P 5N3,127907967,-77.40393229,44.16006736,(613) 968-4434,(613) 968-5443,Not provided,South East,South East,Ms Denise Mackey,Belcrest Nursing Homes Limited,Not provided,Long-Term Care Home,For-Profit,128,No,Yes,No,Yes,No,Not provided
M503,Belvedere Heights,21 Belvedere Avenue,Parry Sound,P2A 2A2,127907968,-80.03861995,45.34271644,(705) 746-5871,(705) 774-7300,http://www.belvedereheights.com,North East,North East,Ms Kami Johnson,Board Of Management Of The District Of Parry Sound West,Not provided,Long-Term Care Home,MHFA,101,No,Yes,Yes,Yes,No,Not provided
M504,Bendale Acres,2920 Lawrence Avenue East,Toronto,M1P 2T8,127907969,-79.25183615,43.75492941,(416) 397-7000,(416) 397-7067,http://www.toronto.ca/ltc/bendaleacres.htm,Central East,Central East,Ms Gina Filice,Toronto Long-term Care Homes And Services,Not provided,Long-Term Care Home,MHFA,302,Yes,Yes,Yes,Yes,No,"Pavillon Omer Deslauriers, 37 beds, long term care services provided in French and English."
2816,Bennett Health Care Centre,1 Princess Anne Drive,Halton Hills,L7G 2B8,127907970,-79.93394446,43.64476626,(905) 873-0115,(905) 873-1403,http://www.bennetthealthcarecentre.ca,Mississauga Halton,Mississauga Halton,Ms Helen Eby,Bennett Centre Long Term Care At Bennett Village,Not provided,Long-Term Care Home,Non-Profit,66,No,Yes,Yes,Yes,No,Not provided
2687,Bethammi Nursing Home,63 Carrie Street,Thunder Bay,P7A 4J2,127907972,-89.24130957,48.44134997,(807) 768-4429,(807) 768-7793,http://www.sjcg.net/services/longtermcare/bethammi.asp,North West,North West,Ms Janine Black,St. Joseph's Care Group,Not provided,Long-Term Care Home,Non-Profit,110,No,Yes,Yes,Yes,No,Not provided
2986,Bethany Lodge,23 Second Street,Markham,L3R 2C2,127907973,-79.30138728,43.86203213,(905) 477-3838,(905) 477-2888,http://www.bethanylodge.org,Central,Central,Mr Basil Tambakis,Bethany Lodge,Not provided,Long-Term Care Home,CHFA,128,No,Yes,Yes,No,No,Not provided
2938,Billings Court Manor,3700 Billings Court,Burlington,L7N 3N6,127907974,-79.78777189,43.36438342,(905) 333-4006,(905) 333-4416,http://conmedhealth.com/,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Ada Diflavio,Maryban Holdings Ltd.,Not provided,Long-Term Care Home,For-Profit,160,No,Yes,Yes,Yes,No,Not provided
2620,Birchwood Terrace,237 Lakeview Drive R. R. #1,Kenora,P9N 4J7,127907975,-94.5049691,49.76558434,(807) 468-8625,(807) 468-4060,http://www.BirchwoodTerrace.ca,North West,North West,Ms Marva Griffiths,Southbridge Capital,Extendicare Assist,Long-Term Care Home,For-Profit,96,Yes,Yes,Yes,Yes,No,Not provided
2641,Blackadar Continuing Care Centre,101 Creighton Road,Hamilton,L9H 3B7,127908187,-79.96732584,43.26135839,(905) 627-5465,(905) 628-2044,http://www.blackadarcontinuingcare.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Shelly Desgagne,Blackadar Continuing Care Centre Inc.,Not provided,Long-Term Care Home,For-Profit,80,No,Yes,No,No,No,Not provided
2695,Blenheim Community Village,10 Mary Avenue,Chatham-Kent,N0P 1A0,127908188,-81.98799509,42.33970843,(519) 676-8119,(519) 676-0610,http://www.reveraliving.com/long-term-care/locations/blenheim-community-village,Erie St. Clair,Erie St. Clair,Ms Gwen Daly,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,65,No,Yes,Yes,Yes,No,Not provided
2697,Bloomington Cove Care Community,13621 Ninth Line RR #2,Whitchurch-Stouffville,L4A 3C8,127908189,-79.26289798,44.00277495,(905) 640-1310,(905) 640-0995,http://www.specialty-care.com/311BloomingtonCove.html,Central,Central,Ms Janet Iwaszczenko,Specialty Care Inc.,Not provided,Long-Term Care Home,For-Profit,112,Yes,Yes,Yes,Yes,No,Not provided
2987,Blue Water Rest Home,37792 Zurich-Hensall RD,Zurich,N0M 2T0,127908190,-81.63773618,43.41978124,(519) 236-4373,(519) 236-7685,http://www.bwrh.ca,South West,South West,Ms Angie Dunn,Blue Water Rest Home,Not provided,Long-Term Care Home,CHFA,65,No,Yes,No,No,No,Not provided
2967,Bob Rumball Home for The Deaf,1 Royal Parkside Drive,Barrie,L4M 0C4,127908191,-79.62309972,44.3641276,(705) 719-6700,(705) 719-6752,http://www.bobrumball.org,North Simcoe Muskoka,North Simcoe Muskoka,Mrs Shirley Cassel,The Ontario Mission Of The Deaf,Not provided,Long-Term Care Home,Non-Profit,64,No,Yes,Yes,No,No,Not provided
M603,Bobier Villa,1 Bobier Lane,Dutton,N0L 1J0,127908192,-81.51386727,42.66708451,(519) 762-2417,(519) 762-2361,http://www.elginhomes.ca,South West,South West,Ms Terri Benwell,The Corporation Of The County Of Elgin Municipal Homes,Not provided,Long-Term Care Home,MHFA,57,Yes,Yes,Yes,No,No,Not provided
M506,Bonnechere Manor,470 Albert Street,Renfrew,K7V 4L5,127908193,-76.70256188,45.48345032,(613) 432-4873,(613) 432-7138,http://www.countyofrenfrew.on.ca/BonnechereManor/mohltc.htm,Champlain,Champlain,Ms Shelley Sheedy,County Of Renfrew,Not provided,Long-Term Care Home,MHFA,180,Yes,Yes,Yes,Yes,No,Not provided
2905,Bradford Valley Care Community,2656 6th Line,Bradford West Gwillimbury,L3Z 2A1,127908194,-79.57244328,44.09967105,(905) 952-2260,(905) 775-0263,http://www.siennaliving.ca,Central,Central,Ms Cathy Vanbeek,Specialty Care - Bradford Inc.,Not provided,Long-Term Care Home,For-Profit,246,No,Yes,Yes,Yes,No,Not provided
2788,Braemar Retirement Centre,"719 Josephine Street North, R.R. #1 P.O. Box 1060",Wingham,N0G 2W0,127908195,-81.30030972,43.90065004,(519) 357-3430,(519) 357-2303,http://www.braemar-rc.com,South West,South West,Mr Archie Macgowan,Macgowan Nursing Homes Ltd.,Not provided,Long-Term Care Home,For-Profit,69,No,Yes,No,Yes,No,Not provided
2678,Brierwood Gardens,425 Park Road North,Brantford,N3R 7G5,127908196,-80.24747372,43.17853136,(519) 759-1040,(519) 759-5343,http://www.reveraliving.com/long-term-care/locations/brierwood-gardens,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Brenda Nadeau,Revera Long Term Care Inc.,Not provided,Long-Term Care Home,For-Profit,79,No,Yes,Yes,Yes,No,Not provided
2684,Broadview Nursing Centre,210 Brockville Street,Smiths Falls,K7A 3Z4,127908197,-76.0208354,44.88785145,(613) 283-1845,(613) 283-7073,http://www.broadviewnc.ca/,South East,South East,Ms Alaina Kerr,Broadview Nursing Centre Limited,Not provided,Long-Term Care Home,For-Profit,75,No,Yes,No,No,No,Not provided
2301,Brouillette Manor,11900 Brouillette Court,Windsor,N8N 4X8,127908198,-82.89207166,42.30640188,(519) 735-9810,(519) 735-8569,Not provided,Erie St. Clair,Erie St. Clair,Ms Nancy Comiskey,1230839 Ontario Limited,Not provided,Long-Term Care Home,For-Profit,60,No,Yes,Yes,Yes,No,Not provided
2857,Burloak,5959 New Street,Burlington,L7L 6W5,127908200,-79.73937407,43.38146182,(905) 639-6389,(905) 639-7259,http://www.reveraliving.com/long-term-care/locations/burloak,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Kelly Kontkanen,Axr Operating (National) Lp,Not provided,Long-Term Care Home,For-Profit,144,No,Yes,Yes,Yes,No,Not provided
2686,Burnbrae Gardens Long Term Care Residence,320 Burnbrae Road East P.O. Box 1090,Campbellford,K0L 1L0,127908201,-77.84842705,44.28481227,(705) 653-4100,(705) 653-2598,http://www.omni-way.com/ourhomes/burnbrae.htm,Central East,Central East,Ms April Faux,0760444 B.C. Ltd. As General Partner On Behalf Of Omni Health Care Limited Partnership,Not provided,Long-Term Care Home,For-Profit,43,No,Yes,Yes,Yes,No,Not provided
2953,Burton Manor,5 Sterritt Drive,Brampton,L6Y 5P3,127908202,-79.79700712,43.70031417,(905) 455-1601,(905) 455-1033,http://www.primacareliving.com/home/,Central West,Central West,Ms Nitika Dhanju,1245556 Ontario Inc.,Primacare Living Solutions Inc.,Long-Term Care Home,For-Profit,128,No,Yes,Yes,Yes,No,Not provided
2774,CAMA Woodlands Nursing Home,159 Panin Road,Burlington,L7P 5A6,127908203,-79.86718851,43.309924,(905) 681-6441,(905) 681-2678,http://www.camawoodlands.ca,Hamilton Niagara Haldimand Brant (Hnhb),Hamilton Niagara Haldimand Brant (HNHB),Ms Pat Cervoni,The Central Canadian District Of The Christian And Missionary Alliance In Canada,Not provided,Long-Term Care Home,Non-Profit,134,No,Yes,Yes,No,No,Not provided
2651,Cambridge Country Manor,3680 Speedsville Road R R 31,Cambridge,N3H 4R6,127908204,-80.35790898,43.454321,(519) 650-0100,(519) 650-1413,http://caressantcare.com/,Waterloo Wellington,Waterloo Wellington,Ms Heather Richardson,Caressant-care Nursing And Retirement Homes Limited,Not provided,Long-Term Care Home,For-Profit,80,No,Yes,Yes,Yes,No,Not provided
2472,Camilla Care Community,2250 Hurontario Street,Mississauga,L5B 1M8,127908205,-79.60699865,43.57310576,(905) 270-0411,(905) 270-1749,http://www.siennaliving.ca/Long-Term-Care/Locations/Camilla.aspx,Mississauga Halton,Mississauga Halton,Ms Lilibeth Medina,Vigour Limited Partnership On Behalf Of Vigour General Partner Inc.,Not provided,Long-Term Care Home,For-Profit,237,Yes,Yes,Yes,Yes,No,Not provided
M596,Carefree Lodge,306 Finch Avenue East,Toronto,M2N 4S5,127908206,-79.394112,43.78500971,(416) 397-1500,(416) 397-1501,http://www.toronto.ca/ltc/carefreelodge.htm,Central,Central,Bambo Oluwadimu,Toronto Long-term Care Homes And Services,Not provided,Long-Term Care Home,MHFA,127,No,Yes,Yes,Yes,No,Not provided
2827,Caressant Care Cobden,12 Wren Drive P.O. Box 430,Cobden,K0J 1K0,127908209,-76.88767015,45.62875764,(613) 646-2109,(613) 646-2182,http://www.caressantcare.com,Champlain,Champlain,Ms Alexis Anderson,Caressant-care Nursing And Retirement Homes Limited,Not provided,Long-Term Care Home,For-Profit,64,No,Yes,No,Yes,No,Not provided
2826,Caressant Care Courtland,4850 Hwy #59 P.O. Box 279,Courtland,N0J 1E0,127908210,-80.63239411,42.83109288,(519) 688-0710,(519) 688-0052,http://www.caressantcare.com,South West,South West,Mrs Michele Hough,Caressant-care Nursing And Retirement Homes Limited,Not provided,Long-Term Care Home,For-Profit,55,No,Yes,No,Yes,No,Not provided
2595,Caressant Care Harriston,24 Louise Street P.O. Box 520,Minto,N0G 1Z0,127908212,-80.87805998,43.91460736,(519) 338-3700,(519) 338-2744,http://www.caressantcare.com,Waterloo Wellington,Waterloo Wellington,Ms Kayla Knight,Caressant-care Nursing And Retirement Homes Limited,Not provided,Long-Term Care Home,For-Profit,92,No,Yes,Yes,Yes,No,Not provided
2701,Caressant Care Lindsay Nursing Home,240 Mary Street West,Kawartha Lakes,K9V 5K5,127908213,-78.75034324,44.34326973,(705) 324-1913,(705) 328-3283,Not provided,Central East,Central East,Mr Butch Ashcroft,Caressant-care Nursing And Retirement Homes Limited,Not provided,Long-Term Care Home,For-Profit,124,No,Yes,No,Yes,No,Not provided
2664,Caressant Care Listowel Nursing Home,710 Reserve Avenue South,Listowel,N4W 2L1,127908214,-80.95334769,43.72273072,(519) 291-1041,(519) 291-5420,Not provided,South West,South West,Ms Lenora Belle,Caressant-care Nursing And Retirement Homes Limited,Not provided,Long-Term Care Home,For-Profit,52,Yes,Yes,No,Yes,No,Not provided
